20	0,8
25	0,9
26,9	1
29,9	1,1
32,4	1,2
35,8	1,3
37,3	1,4
41,2	1,5
45,8	1,6
47,5	1,7
50,4	1,8
52,2	1,9
54	2
57,1	2,1
63,5	2,4
67,2	2,5
